{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.061009231360186524, 'weighted_error': 1.0005963141199496}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.7071083659288417, 'weighted_error': 1.013420988350682}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.4116332510511496, 'weighted_error': 1.0069983622594978}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.683662849243581, 'weighted_error': 1.0033893987072844}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.7511055219581471, 'weighted_error': 1.003723627387757}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.24007491235975617, 'weighted_error': 1.0011902051387007}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05964233674825901, 'weighted_error': 1.0002956923761746}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4607907330937454, 'weighted_error': 1.008250569292755}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4379548518888, 'weighted_error': 1.0078416889327093}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.21026187257601975, 'weighted_error': 1.0037647713029823}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.29396800908819926, 'weighted_error': 1.0052635690965452}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03695194171695258, 'weighted_error': 1.0006616491337876}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05524584643762263, 'weighted_error': 1.0009891995348452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8300104522224034, 'weighted_error': 1.0291891787945902}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11421435701808953, 'weighted_error': 1.0040166113771574}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.22309406797854264, 'weighted_error': 1.0078455600952094}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07669304607205743, 'weighted_error': 1.0026970949708591}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.032931634307739446, 'weighted_error': 1.0011581357384136}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01325467730651505, 'weighted_error': 1.0004661357347437}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2371502220740251, 'weighted_error': 1.0046962941475175}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.0464919798500767, 'weighted_error': 1.0077685254816537}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6579535890929524, 'weighted_error': 1.002497584120018}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8857434400099485, 'weighted_error': 1.0033622869846868}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.17813096481725205, 'weighted_error': 1.0006762027368798}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.17755516626346862, 'weighted_error': 1.000674008153996}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.481801814432342, 'weighted_error': 1.02513515168961}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.47423086527684494, 'weighted_error': 1.0034235126848217}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.29309854502105037, 'weighted_error': 1.0021158524535716}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.06880558826472707, 'weighted_error': 1.0004966933624277}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11498878358273061, 'weighted_error': 1.0008300767971918}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1003860378269302, 'weighted_error': 1.0007246938944325}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09065139758655164, 'weighted_error': 1.0049115729334697}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2026617661068642, 'weighted_error': 1.010980317211951}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.13674415958321212, 'weighted_error': 1.0074090157123752}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.057249427086626836, 'weighted_error': 1.0031018146088653}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03513391907985153, 'weighted_error': 1.0019035372543814}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.008000235818499627, 'weighted_error': 1.0004334769203769}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 8.83638299013683, 'weighted_error': 1.0262016623066856}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.184392631892868, 'weighted_error': 1.0064772252546412}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.2559045135463676, 'weighted_error': 1.0037240187590768}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.3201089424273076, 'weighted_error': 1.0039143438317264}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8380817736136617, 'weighted_error': 1.002485085129256}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.19675554365981146, 'weighted_error': 1.0005834202633868}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3493129427407498, 'weighted_error': 1.014855741124171}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3878469814900828, 'weighted_error': 1.0164943286993862}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1195887206105758, 'weighted_error': 1.005085918339288}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.025997861846592207, 'weighted_error': 1.0011056532965084}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.013134924369959916, 'weighted_error': 1.0005586007396998}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03715921018478237, 'weighted_error': 1.0015802879024438}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.4476231970136433, 'weighted_error': 1.0289319334287719}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9238583098954072, 'weighted_error': 1.0077531417301522}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.712169686008684, 'weighted_error': 1.0059765473913993}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.21714476765941493, 'weighted_error': 1.001822285671217}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.14044678307644165, 'weighted_error': 1.001178658821728}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03835321045965654, 'weighted_error': 1.0003218660991577}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.9633292046689474, 'weighted_error': 1.0298302197682332}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.12223484931118725, 'weighted_error': 1.0037850722169877}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11353575485876748, 'weighted_error': 1.0035156799548408}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0422813140411558, 'weighted_error': 1.0013092620703001}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.012854004725452058, 'weighted_error': 1.000398040611901}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.011771891684690918, 'weighted_error': 1.000364534102064}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.784328175274882, 'weighted_error': 1.0293828734877017}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.8408681115336616, 'weighted_error': 1.0194265752145013}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8391628446008756, 'weighted_error': 1.0088556453263462}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2597768646158358, 'weighted_error': 1.0027414375494614}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.01893241336928206, 'weighted_error': 1.0001997785496415}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.014802625642299986, 'weighted_error': 1.0001562103241242}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3618644127198254, 'weighted_error': 1.010653696671848}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16080288136559737, 'weighted_error': 1.0047341431595465}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.11872823373866748, 'weighted_error': 1.003495365095324}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07709113175184588, 'weighted_error': 1.0022695862376143}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03380530214134095, 'weighted_error': 1.000995304687934}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.02524397801887257, 'weighted_error': 1.0007431840507142}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 3.2188097093606016, 'weighted_error': 1.0122479428090085}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.3710830477194835, 'weighted_error': 1.0090223177216515}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.0782714814655763, 'weighted_error': 1.004102972578412}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.25801609011954724, 'weighted_error': 1.000981796915425}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4705365202181289, 'weighted_error': 1.0017904151096642}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.12318692233944543, 'weighted_error': 1.000468724158438}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.9854737292341018, 'weighted_error': 1.0209424716900193}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.050009923740578, 'weighted_error': 1.011075233705533}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2691479319855851, 'weighted_error': 1.0028389103433661}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2563437503711866, 'weighted_error': 1.0027038488091051}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.03892220609307006, 'weighted_error': 1.000410544341892}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.029110391859182645, 'weighted_error': 1.0003070573790267}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.8786103228520794, 'weighted_error': 1.0258865699618331}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.496890550290867, 'weighted_error': 1.0134611708939438}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.38143012934714526, 'weighted_error': 1.0034301174466658}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.29759828619492434, 'weighted_error': 1.0026761595919749}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09881999940502129, 'weighted_error': 1.0008886296820256}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.030132624306608995, 'weighted_error': 1.0002709931518408}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.588685298428563, 'weighted_error': 1.0318955544938042}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1991745869310915, 'weighted_error': 1.0107915395255405}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.14601201242174197, 'weighted_error': 1.0079111273304286}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.04280058253798754, 'weighted_error': 1.0023189854174843}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.053522109212653976, 'weighted_error': 1.0028998347163214}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.0025342308509012095, 'weighted_error': 1.0001373138309249}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.8564135742019188, 'weighted_error': 1.016113679399444}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.23994715814659612, 'weighted_error': 1.0045146899087574}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.051820125064222164, 'weighted_error': 1.0009750152072767}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.09242109675382011, 'weighted_error': 1.0017389501268035}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07130121664519046, 'weighted_error': 1.0013415493152658}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.024016855179652134, 'weighted_error': 1.0004518781046052}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3657119426201333, 'weighted_error': 1.0174212145577177}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2128361966645663, 'weighted_error': 1.0101385179423408}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.07890419126593891, 'weighted_error': 1.0037585924453336}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.029146741393017095, 'weighted_error': 1.0013883426230437}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.015461588205709786, 'weighted_error': 1.000736579785937}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.00919874810150236, 'weighted_error': 1.0004381472140385}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.6526415050552885, 'weighted_error': 1.0099794830182887}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4972276357462647, 'weighted_error': 1.0076031083972816}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1471842835858563, 'weighted_error': 1.0022506235674482}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.16613680362469063, 'weighted_error': 1.0025403830806214}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.031694411091878316, 'weighted_error': 1.000484625400412}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.014161074478577881, 'weighted_error': 1.000216527822535}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.046209230146757, 'weighted_error': 1.022459133786872}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.5976249077140924, 'weighted_error': 1.0065595073814249}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.37365148986108454, 'weighted_error': 1.0041012369472322}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2624526739334933, 'weighted_error': 1.0028807065344691}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.14153917801929086, 'weighted_error': 1.0015535285042265}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.012763413693144623, 'weighted_error': 1.0001400887316358}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 2.6701302463005865, 'weighted_error': 1.024011707459279}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.4411134827551682, 'weighted_error': 1.0039668104412627}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.42368231329942374, 'weighted_error': 1.003810080294809}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.2528133785379786, 'weighted_error': 1.0022734917084222}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.3535141306658537, 'weighted_error': 1.0031790899487125}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.028521939563849297, 'weighted_error': 1.0002564898366324}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.6865686886986382, 'weighted_error': 1.0177896433731086}
{'sample_size': 1000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 1.4136716607534758, 'weighted_error': 1.0149110870655544}
{'sample_size': 2000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.15954124501884132, 'weighted_error': 1.0016827910132613}
{'sample_size': 4000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.1079561503449514, 'weighted_error': 1.001138682374664}
{'sample_size': 8000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05026294603104199, 'weighted_error': 1.0005301632589612}
{'sample_size': 16000, 'difference': 0, 'noise': 0, 'n': 10, 'shap_error': 0.05360243397047456, 'weighted_error': 1.0005653737657845}
{'sample_size': 1000, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.6824680901366392, 'weighted_error': 1.0103782618747423}
{'sample_size': 1000, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9605496160225057, 'weighted_error': 1.0146068826955965}
{'sample_size': 1000, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.5440017512995272, 'weighted_error': 1.008272229309339}
{'sample_size': 1000, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6628751607138755, 'weighted_error': 1.0100802486774316}
{'sample_size': 1000, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.509319822282917, 'weighted_error': 1.0077437304683785}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.503119967911335, 'weighted_error': 1.0076501047732769}
{'sample_size': 1000, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.1829324499095377, 'weighted_error': 1.0179798608982416}
