{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.6746253337473622, 'weighted_error': 1.0176634859079312}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.195969426399136, 'weighted_error': 1.0231626541187844}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.6237710469974234, 'weighted_error': 1.0065793590307688}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 3.871560692111031, 'weighted_error': 1.0408362511825142}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.736557135370653, 'weighted_error': 1.0077680264356643}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.4221781180139346, 'weighted_error': 1.0149772589109782}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.9433848886817426, 'weighted_error': 1.020403985835702}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.09392781862588417, 'weighted_error': 1.0008446682372933}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.12430641503316955, 'weighted_error': 1.0011178687477773}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.2132394779226237, 'weighted_error': 1.0019176076883674}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.23468286617030215, 'weighted_error': 1.0021104242915344}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.36974813036183396, 'weighted_error': 1.0033249508992148}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.22631946368985378, 'weighted_error': 1.0020350105334428}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.3516612059999576, 'weighted_error': 1.0031571918296491}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.7079388579507462, 'weighted_error': 1.0063455528123266}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.3115031298396915e-08, 'weighted_error': 1.0000000018204727}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 3.688019841153346e-07, 'weighted_error': 1.0000000179612247}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 2.9801622162572943e-06, 'weighted_error': 1.0000001099873863}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.4608110057989547e-05, 'weighted_error': 1.0000005843631117}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.00042070533519407785, 'weighted_error': 1.000017606357725}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.0008449244529743312, 'weighted_error': 1.0000250171546108}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.07878814422660518, 'weighted_error': 1.0037498119009913}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.17607097850048875, 'weighted_error': 1.0074635916087353}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.1474826942398049, 'weighted_error': 1.0215903327414275}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.1653520423945014, 'weighted_error': 1.021926571351832}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.3430696492797403, 'weighted_error': 1.025270314085154}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.49566817575987976, 'weighted_error': 1.009326040822837}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.54016678725115, 'weighted_error': 1.0289759538070908}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.43153732785130616, 'weighted_error': 1.0081084486411764}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.21956821806837098, 'weighted_error': 1.0038554529994663}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5209885560918541, 'weighted_error': 1.0086994813295145}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.12919481535046037, 'weighted_error': 1.0061545567404122}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.24661537559736907, 'weighted_error': 1.0117477477578403}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.3945449006848101, 'weighted_error': 1.0187946308743188}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.3468225445638054, 'weighted_error': 1.0165215959114045}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3891989613153803, 'weighted_error': 1.018538808001504}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.32096858694280195, 'weighted_error': 1.0152853486744478}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.3007425469381036, 'weighted_error': 1.0142069620036351}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.19689274983740518, 'weighted_error': 1.0089021020525573}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.8090586609298841, 'weighted_error': 1.0123712276483947}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4965642665462663, 'weighted_error': 1.0075930543554292}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.6643110567492926, 'weighted_error': 1.0101578968939122}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.44579989853986435, 'weighted_error': 1.006816784388723}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.30790933978444157, 'weighted_error': 1.0047081983055013}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.4013211574509638, 'weighted_error': 1.006136579311985}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.766009155923178, 'weighted_error': 1.0117128661840686}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.3075130019113052, 'weighted_error': 1.0047020561742002}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.9423447090467263, 'weighted_error': 1.021319114658864}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.9686825985206968, 'weighted_error': 1.0216081648970237}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.3350700951671395, 'weighted_error': 1.0146536861760334}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.94870679512133, 'weighted_error': 1.0323648421932001}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.2033372960647535, 'weighted_error': 1.0461350392595397}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 1.244793884518621, 'weighted_error': 1.0136604228510508}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.8446793123426182, 'weighted_error': 1.0201858526076066}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 1.8922421902532502, 'weighted_error': 1.0205238836452513}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.37770071634842917, 'weighted_error': 1.0033964812212846}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4205832874881115, 'weighted_error': 1.0037821876499673}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.22735603428444215, 'weighted_error': 1.0020444901619927}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.237224946318943, 'weighted_error': 1.002133292498607}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.4136509933347588, 'weighted_error': 1.0037196288192667}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.32671516331851147, 'weighted_error': 1.0029369000670072}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.3330108280894788, 'weighted_error': 1.0029664358705082}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.4785267700141066, 'weighted_error': 1.0041905742034072}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 2.329925916949704, 'weighted_error': 1.0245756534344526}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 2.864482836855482, 'weighted_error': 1.0302139475636478}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.638189339848369, 'weighted_error': 1.0067314473752573}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.7872887719453464, 'weighted_error': 1.008304124575421}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.5451201764871045, 'weighted_error': 1.0162974251797745}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 3.31047911665783, 'weighted_error': 1.034917387523894}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.796578521311188, 'weighted_error': 1.0083799968998441}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 2.565928882651809, 'weighted_error': 1.0269764343885568}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.282506168532644, 'weighted_error': 1.0043480089853012}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.9173760270554686, 'weighted_error': 1.014119652987268}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.004283073127405, 'weighted_error': 1.0154571941358015}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.47795773904419214, 'weighted_error': 1.007356221458517}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 1.236838657323553, 'weighted_error': 1.0190363496978092}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.33247695537195865, 'weighted_error': 1.0051160366678278}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.9176258166640195, 'weighted_error': 1.014097456236176}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.39140092844336605, 'weighted_error': 1.0059208329066918}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 1.903328227674453e-08, 'weighted_error': 1.0000000023488411}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 7.016073028940047e-08, 'weighted_error': 1.000000008303541}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 3.7498881649199876e-07, 'weighted_error': 1.0000000444254902}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.331528355693502e-05, 'weighted_error': 1.00000159528921}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.0002047446012902784, 'weighted_error': 1.0000244747234357}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.0004903571590399509, 'weighted_error': 1.0000585046635577}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.014376715014725188, 'weighted_error': 1.0017167779525575}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.10460298419380823, 'weighted_error': 1.0125163417084324}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.07397827695574602, 'weighted_error': 1.0049016132718203}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.0197467363243978, 'weighted_error': 1.0013083890246317}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.10462537810814614, 'weighted_error': 1.0069322339499425}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.027350833175919652, 'weighted_error': 1.001811973309048}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.12723714945494408, 'weighted_error': 1.0084252090095314}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.02765590740535947, 'weighted_error': 1.0018109584058272}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.04096477535062962, 'weighted_error': 1.002176306611243}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.17102098636643634, 'weighted_error': 1.009179876878771}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.9105171147068971, 'weighted_error': 1.017110815422567}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 1.052599912074013, 'weighted_error': 1.0197810605392803}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 1.0418957382958745, 'weighted_error': 1.0195799309774773}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5462249064701268, 'weighted_error': 1.010264905462756}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.9165738631700606, 'weighted_error': 1.017224695445629}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.4443129267112808, 'weighted_error': 1.0083492299195504}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 1.0720957297242366, 'weighted_error': 1.0201345443909964}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.9780554286398109, 'weighted_error': 1.0183284115805122}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.09149141874726066, 'weighted_error': 1.0040290900214504}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.1343917432785538, 'weighted_error': 1.0059184772440062}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.17459589079938848, 'weighted_error': 1.007689022636127}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.09701952681658757, 'weighted_error': 1.0042725218806519}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.24759255936187544, 'weighted_error': 1.0108989594826083}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.25817935162103933, 'weighted_error': 1.0113519704121632}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.2276240939048006, 'weighted_error': 1.009579994283821}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.13496753679446685, 'weighted_error': 1.0041666966222214}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.676230089704223, 'weighted_error': 1.018018201126097}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 3.6549365468114727, 'weighted_error': 1.0140830685788262}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 6.192478190696845, 'weighted_error': 1.023860598642086}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 2.6944269726911627, 'weighted_error': 1.0103820290215297}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 4.300432967042454, 'weighted_error': 1.016570075457427}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 2.94897967164069, 'weighted_error': 1.0113626974369687}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 12.193551435394935, 'weighted_error': 1.0469769191319807}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 3.890786860893171, 'weighted_error': 1.0149646404442683}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.4496413078698799, 'weighted_error': 1.021944598953921}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.5512290664335239, 'weighted_error': 1.0269027424566934}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.40796300841960365, 'weighted_error': 1.019910403742712}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 1.7793470590671236, 'weighted_error': 1.0868413953259268}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.24256853143206172, 'weighted_error': 1.0118330570933316}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.26247849546432, 'weighted_error': 1.0127881334494944}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.30862924411588116, 'weighted_error': 1.0145043708107941}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.6413163253892736, 'weighted_error': 1.0290658420474736}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 0.5734168912188468, 'weighted_error': 1.0140708562345453}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 0.4606893655078328, 'weighted_error': 1.0113044391957866}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 0.23965976646475157, 'weighted_error': 1.0058808398682348}
{'sample_size': 100, 'difference': 0, 'noise': 0.01, 'n': 10, 'shap_error': 0.5998691350656578, 'weighted_error': 1.0147199254708943}
{'sample_size': 100, 'difference': 0, 'noise': 0.05, 'n': 10, 'shap_error': 0.3274631880595843, 'weighted_error': 1.0080347659429723}
{'sample_size': 100, 'difference': 0, 'noise': 0.1, 'n': 10, 'shap_error': 0.16452484904983553, 'weighted_error': 1.0040343145617567}
{'sample_size': 100, 'difference': 0, 'noise': 0.5, 'n': 10, 'shap_error': 0.09894105584532642, 'weighted_error': 1.00235783353141}
{'sample_size': 100, 'difference': 0, 'noise': 1, 'n': 10, 'shap_error': 0.5023738139702525, 'weighted_error': 1.0120470089369131}
{'sample_size': 100, 'difference': 0, 'noise': 0.0005, 'n': 10, 'shap_error': 4.967458349099065, 'weighted_error': 1.0207169852920055}
{'sample_size': 100, 'difference': 0, 'noise': 0.001, 'n': 10, 'shap_error': 5.904190529601225, 'weighted_error': 1.0246236497265102}
{'sample_size': 100, 'difference': 0, 'noise': 0.005, 'n': 10, 'shap_error': 7.909692258004997, 'weighted_error': 1.0329876917032113}
