{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.284334508332661e-05, 'weighted_error': 1.0016386621377988}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.278717860525998e-06, 'weighted_error': 1.000113699987878}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.7712366451572556e-06, 'weighted_error': 1.0000883684286537}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0026144466426622176, 'weighted_error': 1.0067563467718954}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0015727945215177656, 'weighted_error': 1.0040644652821582}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0003221628084321081, 'weighted_error': 1.0008325478959843}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00027814787419798924, 'weighted_error': 1.0007188028890273}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00015693801254611125, 'weighted_error': 1.00040556951644}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.3838013498668462e-05, 'weighted_error': 1.0000616021656605}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.676628245959367e-05, 'weighted_error': 1.001098232115721}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.6649920477288055e-05, 'weighted_error': 1.0004383685289264}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.40064119146043e-06, 'weighted_error': 1.0001381789824697}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.826209361634737e-06, 'weighted_error': 1.000095833064973}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.9060284682879662e-06, 'weighted_error': 1.0000313562972087}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.769228413462275e-07, 'weighted_error': 1.0000061978479953}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00017029387798414634, 'weighted_error': 1.001835658527096}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00020341437394000238, 'weighted_error': 1.002192681853005}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2027154921634648e-05, 'weighted_error': 1.0002374389999897}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.409840529382702e-05, 'weighted_error': 1.000798742632178}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.3626702638018515e-05, 'weighted_error': 1.0002546791473872}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.5724829677510898e-05, 'weighted_error': 1.0002772948004994}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00019819178423206743, 'weighted_error': 1.0005148958457144}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005811367739926006, 'weighted_error': 1.001509768710039}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00022953043667472267, 'weighted_error': 1.0005963138741765}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.79799963849666e-05, 'weighted_error': 1.0002545484181078}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00011312992994285119, 'weighted_error': 1.000293912136597}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.569655313427556e-05, 'weighted_error': 1.0000927395901158}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0003509517683590801, 'weighted_error': 1.001482158193169}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00040449547022329454, 'weighted_error': 1.0017082813782472}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001364463648784469, 'weighted_error': 1.0005762534456883}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.6263225015333e-05, 'weighted_error': 1.0001531525663276}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.4995725882649695e-05, 'weighted_error': 1.0000633324595716}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.019639645046846e-05, 'weighted_error': 1.0002119945109647}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00023963346639639321, 'weighted_error': 1.0097520888685378}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.101695004868842e-05, 'weighted_error': 1.0012622033309402}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.009561414465994e-05, 'weighted_error': 1.0012246751895606}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.859074216778047e-05, 'weighted_error': 1.0019774289620351}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.099740465008911e-05, 'weighted_error': 1.0016684065286374}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.883618165458339e-06, 'weighted_error': 1.0001580251405557}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0009818761185161739, 'weighted_error': 1.006518135135452}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.000521838273562522, 'weighted_error': 1.0034641998049905}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00018302072255569853, 'weighted_error': 1.0012149691071246}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00016397971855749678, 'weighted_error': 1.0010885720892624}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.51526135716432e-05, 'weighted_error': 1.0002997427919706}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.0200108228078703e-05, 'weighted_error': 1.0001340970371984}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00013950617816133217, 'weighted_error': 1.0004476407116738}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.0576509521778514e-05, 'weighted_error': 1.0001302000844816}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.717022796800718e-05, 'weighted_error': 1.0002155351045623}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.8285855238750855e-06, 'weighted_error': 1.0000187034071923}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.296783857794608e-06, 'weighted_error': 1.0000137876249386}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.182803059951428e-06, 'weighted_error': 1.0000294663767895}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0012924916191534707, 'weighted_error': 1.0056471029603684}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00035660795171809983, 'weighted_error': 1.0015580569408644}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.053877825507751e-05, 'weighted_error': 1.0003518824664006}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.492396005231498e-05, 'weighted_error': 1.000371049144878}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.5408596248207978e-05, 'weighted_error': 1.0000673232034685}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2463112361358497e-05, 'weighted_error': 1.0000981429598077}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.784202395935893e-05, 'weighted_error': 1.0099151779477598}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.3644995871596392e-05, 'weighted_error': 1.0049004858929795}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.7073247493249833e-06, 'weighted_error': 1.0003538340928537}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.8011278152268333e-06, 'weighted_error': 1.0003732547941675}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.914415693484512e-07, 'weighted_error': 1.0001225681852128}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.440497889771155e-07, 'weighted_error': 1.00009204667595}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.1118016954573704e-06, 'weighted_error': 1.0000443001540646}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.380393218484956e-06, 'weighted_error': 1.0001967493529322}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.155750956160122e-07, 'weighted_error': 1.000010813977533}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.149980836851666e-07, 'weighted_error': 1.0000170936135189}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.731349967392976e-08, 'weighted_error': 1.0000020401599357}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.5472256595059954e-07, 'weighted_error': 1.0000074401948953}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005233034818751038, 'weighted_error': 1.0017532613820799}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005013828484360524, 'weighted_error': 1.001679852471161}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.630788334865971e-05, 'weighted_error': 1.0002891576168351}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001151507989918999, 'weighted_error': 1.0003857959626803}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.1824665756594235e-05, 'weighted_error': 1.0001066237586476}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.660440811880842e-05, 'weighted_error': 1.0000891381757533}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0009402531524597779, 'weighted_error': 1.0518054072690872}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0004909256097590987, 'weighted_error': 1.0270493189669276}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0006972114776389508, 'weighted_error': 1.0384158450337557}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.428020228445056e-05, 'weighted_error': 1.0024399377794349}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.702391486069418e-05, 'weighted_error': 1.001488688561989}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2213885898172256e-05, 'weighted_error': 1.0012238923753274}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00011329118267594456, 'weighted_error': 1.0063830912282732}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.2280921728004183e-06, 'weighted_error': 1.0000691747671793}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.201210063296904e-06, 'weighted_error': 1.000067669458794}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.2403705841202776e-06, 'weighted_error': 1.000126238723659}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.3874307312088335e-06, 'weighted_error': 1.000078180936688}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.453955799112411e-07, 'weighted_error': 1.0000194550386892}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0008782965695169904, 'weighted_error': 1.013172078164873}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0002775578969561984, 'weighted_error': 1.004162502530158}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.141964649831888e-05, 'weighted_error': 1.0009211753396972}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.82493872064172e-05, 'weighted_error': 1.0011734729432429}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.465394091790949e-05, 'weighted_error': 1.0003697785639578}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.484543581435378e-05, 'weighted_error': 1.000372618823093}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0021772975897934987, 'weighted_error': 1.0097093245444309}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0005073918556346901, 'weighted_error': 1.0022626614290506}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00019375696109101217, 'weighted_error': 1.0008640189779596}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00010030748525301999, 'weighted_error': 1.0004473079844156}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.1306841674962496e-05, 'weighted_error': 1.0000950127580386}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0197532496032402e-05, 'weighted_error': 1.0000454758598665}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.0221727102788716e-05, 'weighted_error': 1.0031263322214432}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.1781091548985825e-05, 'weighted_error': 1.0021690820786275}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.4638162349972546e-06, 'weighted_error': 1.0002836529488601}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.2946477981738397e-06, 'weighted_error': 1.0001710377637159}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.223636749164128e-06, 'weighted_error': 1.0002192467246314}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.9908181561946806e-06, 'weighted_error': 1.0001033700851543}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0016325403799000147, 'weighted_error': 1.0053850912088602}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00039845067459031705, 'weighted_error': 1.0013143397885544}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0004359322674119311, 'weighted_error': 1.0014379926187131}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00021063913840526746, 'weighted_error': 1.0006948386345331}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.546677885275803e-05, 'weighted_error': 1.0003149026692786}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.0696802011554996e-05, 'weighted_error': 1.0000352838123148}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0003008558354608296, 'weighted_error': 1.0011259285326777}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00020916988617554702, 'weighted_error': 1.0007827989710947}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.947928259885935e-05, 'weighted_error': 1.0003348715863225}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.673517977902815e-05, 'weighted_error': 1.0002123303434902}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.0460992164642842e-05, 'weighted_error': 1.0001139987195273}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 6.770734899702421e-06, 'weighted_error': 1.0000253391772655}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00042980977450091643, 'weighted_error': 1.0144974267648028}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00013559129756735326, 'weighted_error': 1.0045734256526877}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.042207597247972e-05, 'weighted_error': 1.0013634109049188}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.8070127932362206e-05, 'weighted_error': 1.001621367921142}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 7.4224850299697836e-06, 'weighted_error': 1.0002503538033265}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.4900311906548396e-06, 'weighted_error': 1.0000839909243626}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00043112955045281076, 'weighted_error': 1.0081430417335326}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 9.912453658249322e-05, 'weighted_error': 1.001872169139933}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.738949598883416e-05, 'weighted_error': 1.0010839764221258}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.087138274957843e-05, 'weighted_error': 1.0005830557746453}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 5.972886739034223e-05, 'weighted_error': 1.001128136779872}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 1.4331246940174725e-05, 'weighted_error': 1.000270688203381}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00019593508358427416, 'weighted_error': 1.0060900712357}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.2996896536540976e-05, 'weighted_error': 1.0013363999615494}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 3.67910911516003e-05, 'weighted_error': 1.0011435434102338}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 4.085421937612455e-06, 'weighted_error': 1.0001269814438376}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.3379865399134855e-06, 'weighted_error': 1.0000726718057278}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.075804463684182e-06, 'weighted_error': 1.0000645249520057}
{'sample_size': 40, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.003930214346909823, 'weighted_error': 1.0199862718875687}
{'sample_size': 80, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.0001744366168802798, 'weighted_error': 1.0008870634988312}
{'sample_size': 160, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 0.00011717201240084135, 'weighted_error': 1.0005958544999802}
{'sample_size': 320, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 8.678487788991361e-05, 'weighted_error': 1.0004413256727356}
{'sample_size': 640, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.5800221940855366e-05, 'weighted_error': 1.0001312032879326}
{'sample_size': 1280, 'difference': 0, 'noise': 0, 'n': 8, 'shap_error': 2.9460582577542352e-05, 'weighted_error': 1.0001498171532324}
