{'sample_size': 1000, 'difference': -28, 'noise': 1, 'n': 60, 'shap_error': 0.01109025133472364}
{'sample_size': 1000, 'difference': -10, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0008309132534837923}
{'sample_size': 1000, 'difference': -22, 'noise': 0.001, 'n': 60, 'shap_error': 0.0006990371593938334}
{'sample_size': 1000, 'difference': -120, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005718688649420825}
{'sample_size': 1000, 'difference': 14, 'noise': 0.01, 'n': 60, 'shap_error': 0.0008073467910805307}
{'sample_size': 1000, 'difference': -136, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005710190097958781}
{'sample_size': 1000, 'difference': -42, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006510585507348373}
{'sample_size': 1000, 'difference': -80, 'noise': 0.5, 'n': 60, 'shap_error': 0.0033963649156356205}
{'sample_size': 1000, 'difference': -154, 'noise': 1, 'n': 60, 'shap_error': 0.009496201373514956}
{'sample_size': 1000, 'difference': -52, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00022627169558326026}
{'sample_size': 1000, 'difference': -72, 'noise': 0.001, 'n': 60, 'shap_error': 0.00042122794188790685}
{'sample_size': 1000, 'difference': -88, 'noise': 0.005, 'n': 60, 'shap_error': 0.00036545326643882436}
{'sample_size': 1000, 'difference': -60, 'noise': 0.01, 'n': 60, 'shap_error': 0.00046711724713068535}
{'sample_size': 1000, 'difference': -30, 'noise': 0.05, 'n': 60, 'shap_error': 0.00039279820626739577}
{'sample_size': 1000, 'difference': -116, 'noise': 0.1, 'n': 60, 'shap_error': 0.0004983799497707942}
{'sample_size': 1000, 'difference': -84, 'noise': 0.5, 'n': 60, 'shap_error': 0.0027128717684184993}
{'sample_size': 1000, 'difference': -90, 'noise': 1, 'n': 60, 'shap_error': 0.014082733900091482}
{'sample_size': 1000, 'difference': -70, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0007977235567696814}
{'sample_size': 1000, 'difference': -62, 'noise': 0.001, 'n': 60, 'shap_error': 0.0005400150791407308}
{'sample_size': 1000, 'difference': -62, 'noise': 0.005, 'n': 60, 'shap_error': 0.000414677245815149}
{'sample_size': 1000, 'difference': -78, 'noise': 0.01, 'n': 60, 'shap_error': 0.000625738836080765}
{'sample_size': 1000, 'difference': -26, 'noise': 0.05, 'n': 60, 'shap_error': 0.0004125490272232554}
{'sample_size': 1000, 'difference': -8, 'noise': 0.1, 'n': 60, 'shap_error': 0.00043474520427891843}
{'sample_size': 1000, 'difference': 28, 'noise': 0.5, 'n': 60, 'shap_error': 0.003720942272666416}
{'sample_size': 1000, 'difference': -32, 'noise': 1, 'n': 60, 'shap_error': 0.023038280445685292}
{'sample_size': 1000, 'difference': -114, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0009211619169853614}
{'sample_size': 1000, 'difference': -28, 'noise': 0.001, 'n': 60, 'shap_error': 0.00045338498835809457}
{'sample_size': 1000, 'difference': -52, 'noise': 0.005, 'n': 60, 'shap_error': 0.0003175800205651856}
{'sample_size': 1000, 'difference': -42, 'noise': 0.01, 'n': 60, 'shap_error': 0.0007335548627891524}
{'sample_size': 1000, 'difference': -80, 'noise': 0.05, 'n': 60, 'shap_error': 0.0007865368959191876}
{'sample_size': 1000, 'difference': -96, 'noise': 0.1, 'n': 60, 'shap_error': 0.0016830029765859081}
{'sample_size': 1000, 'difference': -118, 'noise': 0.5, 'n': 60, 'shap_error': 0.009857168625145567}
{'sample_size': 1000, 'difference': -90, 'noise': 1, 'n': 60, 'shap_error': 0.04796162815268113}
{'sample_size': 1000, 'difference': -48, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0002517383123164696}
{'sample_size': 1000, 'difference': -42, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003172104954354671}
{'sample_size': 1000, 'difference': -60, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002481483386193265}
{'sample_size': 1000, 'difference': -76, 'noise': 0.01, 'n': 60, 'shap_error': 0.00019125855733859593}
{'sample_size': 1000, 'difference': -74, 'noise': 0.05, 'n': 60, 'shap_error': 0.00021376033049008114}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.0003987019942718728}
{'sample_size': 1000, 'difference': -76, 'noise': 0.5, 'n': 60, 'shap_error': 0.004170365520701613}
{'sample_size': 1000, 'difference': -28, 'noise': 1, 'n': 60, 'shap_error': 0.011348332079408115}
{'sample_size': 1000, 'difference': -106, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00018609145677015506}
{'sample_size': 1000, 'difference': -68, 'noise': 0.001, 'n': 60, 'shap_error': 0.00020381944724202878}
{'sample_size': 1000, 'difference': -52, 'noise': 0.005, 'n': 60, 'shap_error': 0.00015257915012176597}
{'sample_size': 1000, 'difference': -72, 'noise': 0.01, 'n': 60, 'shap_error': 0.0002560949637353695}
{'sample_size': 1000, 'difference': -112, 'noise': 0.05, 'n': 60, 'shap_error': 0.00021826369325554304}
{'sample_size': 1000, 'difference': -34, 'noise': 0.1, 'n': 60, 'shap_error': 0.00043392487753781946}
{'sample_size': 1000, 'difference': -142, 'noise': 0.5, 'n': 60, 'shap_error': 0.008590512214470046}
{'sample_size': 1000, 'difference': -40, 'noise': 1, 'n': 60, 'shap_error': 0.02284853172886654}
{'sample_size': 1000, 'difference': -120, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00021432007833396973}
{'sample_size': 1000, 'difference': -14, 'noise': 0.001, 'n': 60, 'shap_error': 0.00019422266531630904}
{'sample_size': 1000, 'difference': -20, 'noise': 0.005, 'n': 60, 'shap_error': 0.00021046468018371818}
{'sample_size': 1000, 'difference': -100, 'noise': 0.01, 'n': 60, 'shap_error': 0.00029723594196066666}
{'sample_size': 1000, 'difference': -64, 'noise': 0.05, 'n': 60, 'shap_error': 0.000368731290317548}
{'sample_size': 1000, 'difference': -96, 'noise': 0.1, 'n': 60, 'shap_error': 0.00027173098607824947}
{'sample_size': 1000, 'difference': 6, 'noise': 0.5, 'n': 60, 'shap_error': 0.0026459842833639964}
{'sample_size': 1000, 'difference': -64, 'noise': 1, 'n': 60, 'shap_error': 0.008496280578556965}
{'sample_size': 1000, 'difference': -108, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005853204651467753}
{'sample_size': 1000, 'difference': -114, 'noise': 0.001, 'n': 60, 'shap_error': 0.0004770386269215102}
{'sample_size': 1000, 'difference': -106, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005672331434508703}
{'sample_size': 1000, 'difference': -46, 'noise': 0.01, 'n': 60, 'shap_error': 0.0003666808229523619}
{'sample_size': 1000, 'difference': -36, 'noise': 0.05, 'n': 60, 'shap_error': 0.0004790355176395954}
{'sample_size': 1000, 'difference': -122, 'noise': 0.1, 'n': 60, 'shap_error': 0.000668491406158015}
{'sample_size': 1000, 'difference': -94, 'noise': 0.5, 'n': 60, 'shap_error': 0.003423215815850241}
{'sample_size': 1000, 'difference': -32, 'noise': 1, 'n': 60, 'shap_error': 0.014605791858052577}
{'sample_size': 1000, 'difference': -80, 'noise': 0.0005, 'n': 60, 'shap_error': 7.948017061829599e-05}
{'sample_size': 1000, 'difference': -18, 'noise': 0.001, 'n': 60, 'shap_error': 0.00010467055880387645}
{'sample_size': 1000, 'difference': -104, 'noise': 0.005, 'n': 60, 'shap_error': 9.70063881078588e-05}
{'sample_size': 1000, 'difference': -82, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001121346449612819}
{'sample_size': 1000, 'difference': -100, 'noise': 0.05, 'n': 60, 'shap_error': 0.00011530466718489482}
{'sample_size': 1000, 'difference': -98, 'noise': 0.1, 'n': 60, 'shap_error': 0.0002386446389461464}
{'sample_size': 1000, 'difference': 20, 'noise': 0.5, 'n': 60, 'shap_error': 0.004055832337820233}
{'sample_size': 1000, 'difference': -88, 'noise': 1, 'n': 60, 'shap_error': 0.014175696033154104}
{'sample_size': 1000, 'difference': -40, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00010468708512104114}
{'sample_size': 1000, 'difference': -142, 'noise': 0.001, 'n': 60, 'shap_error': 0.0001671031247477948}
{'sample_size': 1000, 'difference': -68, 'noise': 0.005, 'n': 60, 'shap_error': 0.0001280792977442288}
{'sample_size': 1000, 'difference': -38, 'noise': 0.01, 'n': 60, 'shap_error': 0.00011142405066153299}
{'sample_size': 1000, 'difference': -90, 'noise': 0.05, 'n': 60, 'shap_error': 0.00018898686968508787}
{'sample_size': 1000, 'difference': -64, 'noise': 0.1, 'n': 60, 'shap_error': 0.0002591976087201732}
{'sample_size': 1000, 'difference': -122, 'noise': 0.5, 'n': 60, 'shap_error': 0.004016803753979987}
{'sample_size': 1000, 'difference': -60, 'noise': 1, 'n': 60, 'shap_error': 0.015459939127897863}
{'sample_size': 1000, 'difference': -92, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0002462767227648189}
{'sample_size': 1000, 'difference': -44, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003438726755673895}
{'sample_size': 1000, 'difference': -40, 'noise': 0.005, 'n': 60, 'shap_error': 0.00037130858398980816}
{'sample_size': 1000, 'difference': -52, 'noise': 0.01, 'n': 60, 'shap_error': 0.00030310632773965663}
{'sample_size': 1000, 'difference': -132, 'noise': 0.05, 'n': 60, 'shap_error': 0.0003251848056763644}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.0005014394313593303}
{'sample_size': 1000, 'difference': -82, 'noise': 0.5, 'n': 60, 'shap_error': 0.005792903463665255}
{'sample_size': 1000, 'difference': -108, 'noise': 1, 'n': 60, 'shap_error': 0.022224943085200344}
{'sample_size': 1000, 'difference': -106, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00019519688532309654}
{'sample_size': 1000, 'difference': -164, 'noise': 0.001, 'n': 60, 'shap_error': 0.00022046999933016253}
{'sample_size': 1000, 'difference': -114, 'noise': 0.005, 'n': 60, 'shap_error': 0.00016961861431965603}
{'sample_size': 1000, 'difference': -38, 'noise': 0.01, 'n': 60, 'shap_error': 0.00013090459274749138}
{'sample_size': 1000, 'difference': -70, 'noise': 0.05, 'n': 60, 'shap_error': 0.00014525256251471527}
{'sample_size': 1000, 'difference': -34, 'noise': 0.1, 'n': 60, 'shap_error': 0.0002928910109164016}
{'sample_size': 1000, 'difference': -96, 'noise': 0.5, 'n': 60, 'shap_error': 0.005839550397799121}
{'sample_size': 1000, 'difference': -50, 'noise': 1, 'n': 60, 'shap_error': 0.022340167751014432}
{'sample_size': 1000, 'difference': -58, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00028810621840632097}
{'sample_size': 1000, 'difference': -108, 'noise': 0.001, 'n': 60, 'shap_error': 0.0005039004224581264}
{'sample_size': 1000, 'difference': -78, 'noise': 0.005, 'n': 60, 'shap_error': 0.0004145961051582615}
{'sample_size': 1000, 'difference': -22, 'noise': 0.01, 'n': 60, 'shap_error': 0.00041652910886217753}
{'sample_size': 1000, 'difference': -56, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005847401362753565}
{'sample_size': 1000, 'difference': -80, 'noise': 0.1, 'n': 60, 'shap_error': 0.0009234164511521247}
{'sample_size': 1000, 'difference': -64, 'noise': 0.5, 'n': 60, 'shap_error': 0.006582283745256368}
{'sample_size': 1000, 'difference': -64, 'noise': 1, 'n': 60, 'shap_error': 0.0307793582627378}
{'sample_size': 1000, 'difference': -24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0006274327131334244}
{'sample_size': 1000, 'difference': -40, 'noise': 0.001, 'n': 60, 'shap_error': 0.0007908429422657035}
{'sample_size': 1000, 'difference': -74, 'noise': 0.005, 'n': 60, 'shap_error': 0.0004770141340558098}
{'sample_size': 1000, 'difference': -42, 'noise': 0.01, 'n': 60, 'shap_error': 0.000468370679989362}
{'sample_size': 1000, 'difference': -4, 'noise': 0.05, 'n': 60, 'shap_error': 0.0007123163437930184}
{'sample_size': 1000, 'difference': 0, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006271927387154173}
{'sample_size': 1000, 'difference': -56, 'noise': 0.5, 'n': 60, 'shap_error': 0.008678761407338552}
{'sample_size': 1000, 'difference': 10, 'noise': 1, 'n': 60, 'shap_error': 0.03394012275331937}
{'sample_size': 1000, 'difference': -72, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00021359635863364075}
{'sample_size': 1000, 'difference': -58, 'noise': 0.001, 'n': 60, 'shap_error': 0.00031159757569045304}
{'sample_size': 1000, 'difference': -64, 'noise': 0.005, 'n': 60, 'shap_error': 0.0002619918747921095}
{'sample_size': 1000, 'difference': -32, 'noise': 0.01, 'n': 60, 'shap_error': 0.00022032193954095626}
{'sample_size': 1000, 'difference': -52, 'noise': 0.05, 'n': 60, 'shap_error': 0.0002588711804402067}
{'sample_size': 1000, 'difference': -22, 'noise': 0.1, 'n': 60, 'shap_error': 0.000291967617855766}
{'sample_size': 1000, 'difference': -34, 'noise': 0.5, 'n': 60, 'shap_error': 0.0022504488629154842}
{'sample_size': 1000, 'difference': -94, 'noise': 1, 'n': 60, 'shap_error': 0.0077604786016709625}
{'sample_size': 1000, 'difference': -126, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005602251181543741}
{'sample_size': 1000, 'difference': -52, 'noise': 0.001, 'n': 60, 'shap_error': 0.0006960598021516976}
{'sample_size': 1000, 'difference': -126, 'noise': 0.005, 'n': 60, 'shap_error': 0.0007934918830418073}
{'sample_size': 1000, 'difference': -30, 'noise': 0.01, 'n': 60, 'shap_error': 0.0006285812219113824}
{'sample_size': 1000, 'difference': -96, 'noise': 0.05, 'n': 60, 'shap_error': 0.00042803407038952026}
{'sample_size': 1000, 'difference': -80, 'noise': 0.1, 'n': 60, 'shap_error': 0.0009053671944314975}
{'sample_size': 1000, 'difference': -90, 'noise': 0.5, 'n': 60, 'shap_error': 0.005445910321624069}
{'sample_size': 1000, 'difference': -84, 'noise': 1, 'n': 60, 'shap_error': 0.012591537817021797}
{'sample_size': 1000, 'difference': -90, 'noise': 0.0005, 'n': 60, 'shap_error': 2.4389111136589115e-05}
{'sample_size': 1000, 'difference': -38, 'noise': 0.001, 'n': 60, 'shap_error': 2.809826418906172e-05}
{'sample_size': 1000, 'difference': -112, 'noise': 0.005, 'n': 60, 'shap_error': 1.9260459106382748e-05}
{'sample_size': 1000, 'difference': -78, 'noise': 0.01, 'n': 60, 'shap_error': 2.8301002231919604e-05}
{'sample_size': 1000, 'difference': -54, 'noise': 0.05, 'n': 60, 'shap_error': 3.988748220507003e-05}
{'sample_size': 1000, 'difference': -92, 'noise': 0.1, 'n': 60, 'shap_error': 0.00013506240037445104}
{'sample_size': 1000, 'difference': -90, 'noise': 0.5, 'n': 60, 'shap_error': 0.004360718843227105}
{'sample_size': 1000, 'difference': -60, 'noise': 1, 'n': 60, 'shap_error': 0.021330038046995417}
{'sample_size': 1000, 'difference': -72, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015679587847953395}
{'sample_size': 1000, 'difference': -110, 'noise': 0.001, 'n': 60, 'shap_error': 0.00017361199685383123}
{'sample_size': 1000, 'difference': -36, 'noise': 0.005, 'n': 60, 'shap_error': 0.0001449130838362082}
{'sample_size': 1000, 'difference': -128, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001763520731261947}
{'sample_size': 1000, 'difference': -86, 'noise': 0.05, 'n': 60, 'shap_error': 0.00023845350016712922}
{'sample_size': 1000, 'difference': -18, 'noise': 0.1, 'n': 60, 'shap_error': 0.00019988411778477726}
{'sample_size': 1000, 'difference': -70, 'noise': 0.5, 'n': 60, 'shap_error': 0.0033316576229309195}
{'sample_size': 1000, 'difference': -20, 'noise': 1, 'n': 60, 'shap_error': 0.016024503856302205}
{'sample_size': 1000, 'difference': -24, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00015080589427057906}
{'sample_size': 1000, 'difference': -18, 'noise': 0.001, 'n': 60, 'shap_error': 0.00018910591296680796}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.00023985140807449327}
{'sample_size': 1000, 'difference': -88, 'noise': 0.01, 'n': 60, 'shap_error': 0.00024291757082539413}
{'sample_size': 1000, 'difference': -68, 'noise': 0.05, 'n': 60, 'shap_error': 0.0001882536424163574}
{'sample_size': 1000, 'difference': -84, 'noise': 0.1, 'n': 60, 'shap_error': 0.00037947525092575874}
{'sample_size': 1000, 'difference': -102, 'noise': 0.5, 'n': 60, 'shap_error': 0.0036422109651627526}
{'sample_size': 1000, 'difference': -152, 'noise': 1, 'n': 60, 'shap_error': 0.010038320842521813}
{'sample_size': 1000, 'difference': -100, 'noise': 0.0005, 'n': 60, 'shap_error': 5.329412671428663e-05}
{'sample_size': 1000, 'difference': -96, 'noise': 0.001, 'n': 60, 'shap_error': 6.882145017251892e-05}
{'sample_size': 1000, 'difference': -6, 'noise': 0.005, 'n': 60, 'shap_error': 7.82460454291537e-05}
{'sample_size': 1000, 'difference': -24, 'noise': 0.01, 'n': 60, 'shap_error': 7.535034459930032e-05}
{'sample_size': 1000, 'difference': -104, 'noise': 0.05, 'n': 60, 'shap_error': 0.00013014009230991326}
{'sample_size': 1000, 'difference': -12, 'noise': 0.1, 'n': 60, 'shap_error': 0.0001633563317249217}
{'sample_size': 1000, 'difference': -60, 'noise': 0.5, 'n': 60, 'shap_error': 0.003182587098080594}
{'sample_size': 1000, 'difference': -106, 'noise': 1, 'n': 60, 'shap_error': 0.013886892455877344}
{'sample_size': 1000, 'difference': -30, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0004966030475273369}
{'sample_size': 1000, 'difference': -148, 'noise': 0.001, 'n': 60, 'shap_error': 0.0004894304418666624}
{'sample_size': 1000, 'difference': -90, 'noise': 0.005, 'n': 60, 'shap_error': 0.0004769147389989253}
{'sample_size': 1000, 'difference': -22, 'noise': 0.01, 'n': 60, 'shap_error': 0.000580386954278759}
{'sample_size': 1000, 'difference': -48, 'noise': 0.05, 'n': 60, 'shap_error': 0.0007028691382087155}
{'sample_size': 1000, 'difference': -24, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006499250302087925}
{'sample_size': 1000, 'difference': -8, 'noise': 0.5, 'n': 60, 'shap_error': 0.00298740396991365}
{'sample_size': 1000, 'difference': -36, 'noise': 1, 'n': 60, 'shap_error': 0.01588481473802214}
{'sample_size': 1000, 'difference': -92, 'noise': 0.0005, 'n': 60, 'shap_error': 3.025701433417223e-05}
{'sample_size': 1000, 'difference': -50, 'noise': 0.001, 'n': 60, 'shap_error': 5.189178895440046e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.005, 'n': 60, 'shap_error': 2.3519198713133062e-05}
{'sample_size': 1000, 'difference': -82, 'noise': 0.01, 'n': 60, 'shap_error': 2.539730749547565e-05}
{'sample_size': 1000, 'difference': -80, 'noise': 0.05, 'n': 60, 'shap_error': 8.306565735430257e-05}
{'sample_size': 1000, 'difference': -88, 'noise': 0.1, 'n': 60, 'shap_error': 0.00023544960437581528}
{'sample_size': 1000, 'difference': -50, 'noise': 0.5, 'n': 60, 'shap_error': 0.004059102379896109}
{'sample_size': 1000, 'difference': -98, 'noise': 1, 'n': 60, 'shap_error': 0.019889695651067463}
{'sample_size': 1000, 'difference': -56, 'noise': 0.0005, 'n': 60, 'shap_error': 2.1548975310809433e-06}
{'sample_size': 1000, 'difference': -120, 'noise': 0.001, 'n': 60, 'shap_error': 1.5960688749289332e-06}
{'sample_size': 1000, 'difference': -30, 'noise': 0.005, 'n': 60, 'shap_error': 2.334802153893346e-06}
{'sample_size': 1000, 'difference': -74, 'noise': 0.01, 'n': 60, 'shap_error': 3.4059656836706813e-06}
{'sample_size': 1000, 'difference': -24, 'noise': 0.05, 'n': 60, 'shap_error': 3.888669078616867e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.1, 'n': 60, 'shap_error': 0.00010303821679280929}
{'sample_size': 1000, 'difference': -98, 'noise': 0.5, 'n': 60, 'shap_error': 0.002900095233381797}
{'sample_size': 1000, 'difference': -58, 'noise': 1, 'n': 60, 'shap_error': 0.01049632508007617}
{'sample_size': 1000, 'difference': -162, 'noise': 0.0005, 'n': 60, 'shap_error': 6.077781424224125e-05}
{'sample_size': 1000, 'difference': -28, 'noise': 0.001, 'n': 60, 'shap_error': 4.389879831785903e-05}
{'sample_size': 1000, 'difference': -36, 'noise': 0.005, 'n': 60, 'shap_error': 6.091849345496411e-05}
{'sample_size': 1000, 'difference': -16, 'noise': 0.01, 'n': 60, 'shap_error': 3.3327685687067185e-05}
{'sample_size': 1000, 'difference': -104, 'noise': 0.05, 'n': 60, 'shap_error': 7.823955136862061e-05}
{'sample_size': 1000, 'difference': -50, 'noise': 0.1, 'n': 60, 'shap_error': 0.0001283234715635212}
{'sample_size': 1000, 'difference': -62, 'noise': 0.5, 'n': 60, 'shap_error': 0.003232627076041368}
{'sample_size': 1000, 'difference': 2, 'noise': 1, 'n': 60, 'shap_error': 0.010626965050868038}
{'sample_size': 1000, 'difference': -90, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0005506608123319001}
{'sample_size': 1000, 'difference': -34, 'noise': 0.001, 'n': 60, 'shap_error': 0.0003841865733207422}
{'sample_size': 1000, 'difference': -80, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005370730831320172}
{'sample_size': 1000, 'difference': -18, 'noise': 0.01, 'n': 60, 'shap_error': 0.0005717510241608478}
{'sample_size': 1000, 'difference': -56, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005214766936485474}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.0007363695816012674}
{'sample_size': 1000, 'difference': -92, 'noise': 0.5, 'n': 60, 'shap_error': 0.0025436349695540923}
{'sample_size': 1000, 'difference': -26, 'noise': 1, 'n': 60, 'shap_error': 0.012106906727099884}
{'sample_size': 1000, 'difference': 28, 'noise': 0.0005, 'n': 60, 'shap_error': 8.278515347593369e-05}
{'sample_size': 1000, 'difference': -42, 'noise': 0.001, 'n': 60, 'shap_error': 0.00011174959934662997}
{'sample_size': 1000, 'difference': -110, 'noise': 0.005, 'n': 60, 'shap_error': 0.00016731907226955864}
{'sample_size': 1000, 'difference': -136, 'noise': 0.01, 'n': 60, 'shap_error': 0.00013974420919651379}
{'sample_size': 1000, 'difference': -110, 'noise': 0.05, 'n': 60, 'shap_error': 0.0001448399682339581}
{'sample_size': 1000, 'difference': -84, 'noise': 0.1, 'n': 60, 'shap_error': 0.00019341301067502927}
{'sample_size': 1000, 'difference': -94, 'noise': 0.5, 'n': 60, 'shap_error': 0.0024138130697005477}
{'sample_size': 1000, 'difference': -134, 'noise': 1, 'n': 60, 'shap_error': 0.0180120321274345}
{'sample_size': 1000, 'difference': -42, 'noise': 0.0005, 'n': 60, 'shap_error': 0.00027990022698759677}
{'sample_size': 1000, 'difference': -112, 'noise': 0.001, 'n': 60, 'shap_error': 0.000447699035675683}
{'sample_size': 1000, 'difference': -54, 'noise': 0.005, 'n': 60, 'shap_error': 0.00044218733853911983}
{'sample_size': 1000, 'difference': -44, 'noise': 0.01, 'n': 60, 'shap_error': 0.0003709014775608186}
{'sample_size': 1000, 'difference': -82, 'noise': 0.05, 'n': 60, 'shap_error': 0.0005128552787977192}
{'sample_size': 1000, 'difference': -62, 'noise': 0.1, 'n': 60, 'shap_error': 0.00043961204636646143}
{'sample_size': 1000, 'difference': -46, 'noise': 0.5, 'n': 60, 'shap_error': 0.004096306555931198}
{'sample_size': 1000, 'difference': -54, 'noise': 1, 'n': 60, 'shap_error': 0.011215729208393487}
{'sample_size': 1000, 'difference': -80, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0001841722958614628}
{'sample_size': 1000, 'difference': -78, 'noise': 0.001, 'n': 60, 'shap_error': 0.00021069677162235495}
{'sample_size': 1000, 'difference': -82, 'noise': 0.005, 'n': 60, 'shap_error': 0.00019434759757320456}
{'sample_size': 1000, 'difference': -60, 'noise': 0.01, 'n': 60, 'shap_error': 0.00015191319374589264}
{'sample_size': 1000, 'difference': -32, 'noise': 0.05, 'n': 60, 'shap_error': 0.00021914894420120722}
{'sample_size': 1000, 'difference': -42, 'noise': 0.1, 'n': 60, 'shap_error': 0.00025817606253018333}
{'sample_size': 1000, 'difference': -88, 'noise': 0.5, 'n': 60, 'shap_error': 0.002850254355965101}
{'sample_size': 1000, 'difference': -58, 'noise': 1, 'n': 60, 'shap_error': 0.014815413577329965}
{'sample_size': 1000, 'difference': -104, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0006250690909773442}
{'sample_size': 1000, 'difference': -84, 'noise': 0.001, 'n': 60, 'shap_error': 0.0006040835933295763}
{'sample_size': 1000, 'difference': -18, 'noise': 0.005, 'n': 60, 'shap_error': 0.0005318872933905824}
{'sample_size': 1000, 'difference': -46, 'noise': 0.01, 'n': 60, 'shap_error': 0.00046851120983861227}
{'sample_size': 1000, 'difference': -40, 'noise': 0.05, 'n': 60, 'shap_error': 0.0006121840962228856}
{'sample_size': 1000, 'difference': -22, 'noise': 0.1, 'n': 60, 'shap_error': 0.0006228677076486437}
{'sample_size': 1000, 'difference': -62, 'noise': 0.5, 'n': 60, 'shap_error': 0.003894052115860398}
{'sample_size': 1000, 'difference': -40, 'noise': 1, 'n': 60, 'shap_error': 0.01770846080349792}
{'sample_size': 1000, 'difference': -142, 'noise': 0.0005, 'n': 60, 'shap_error': 0.0001853718705064695}
{'sample_size': 1000, 'difference': -54, 'noise': 0.001, 'n': 60, 'shap_error': 0.00014391733425550663}
{'sample_size': 1000, 'difference': -134, 'noise': 0.005, 'n': 60, 'shap_error': 0.00013338269828887806}
{'sample_size': 1000, 'difference': -14, 'noise': 0.01, 'n': 60, 'shap_error': 0.0001741644487056284}
{'sample_size': 1000, 'difference': -62, 'noise': 0.05, 'n': 60, 'shap_error': 0.000200202123778298}
{'sample_size': 1000, 'difference': -70, 'noise': 0.1, 'n': 60, 'shap_error': 0.000333625682131993}
{'sample_size': 1000, 'difference': -54, 'noise': 0.5, 'n': 60, 'shap_error': 0.006015288690784059}
{'sample_size': 1000, 'difference': -122, 'noise': 1, 'n': 60, 'shap_error': 0.024450671895997107}
{'sample_size': 1000, 'difference': -130, 'noise': 0.0005, 'n': 60, 'shap_error': 5.3504967150876226e-05}
{'sample_size': 1000, 'difference': -92, 'noise': 0.001, 'n': 60, 'shap_error': 4.788377812121601e-05}
{'sample_size': 1000, 'difference': -86, 'noise': 0.005, 'n': 60, 'shap_error': 5.094083961600899e-05}
{'sample_size': 1000, 'difference': 12, 'noise': 0.01, 'n': 60, 'shap_error': 3.906581815192233e-05}
{'sample_size': 1000, 'difference': -26, 'noise': 0.05, 'n': 60, 'shap_error': 4.830439416362371e-05}
{'sample_size': 1000, 'difference': -90, 'noise': 0.1, 'n': 60, 'shap_error': 0.00011796325319976356}
{'sample_size': 1000, 'difference': -84, 'noise': 0.5, 'n': 60, 'shap_error': 0.003081073800895225}
{'sample_size': 1000, 'difference': -14, 'noise': 1, 'n': 60, 'shap_error': 0.014061801567436303}
{'sample_size': 1000, 'difference': -50, 'noise': 0.0005, 'n': 60, 'shap_error': 0.000759242726751067}
{'sample_size': 1000, 'difference': -26, 'noise': 0.001, 'n': 60, 'shap_error': 0.0007204413213446061}
{'sample_size': 1000, 'difference': -72, 'noise': 0.005, 'n': 60, 'shap_error': 0.0006339676393589222}
{'sample_size': 1000, 'difference': -36, 'noise': 0.01, 'n': 60, 'shap_error': 0.00076155740223717}
{'sample_size': 1000, 'difference': -26, 'noise': 0.05, 'n': 60, 'shap_error': 0.0006130405452151664}
{'sample_size': 1000, 'difference': -96, 'noise': 0.1, 'n': 60, 'shap_error': 0.0011418087441486461}
